22.6035,26.0420,26.3321,24.0559,25.8817,26.3428,24.2782,24.3909,26.5939,24.7546,26.4448,25.1125,24.1050,27.1446,24.3308,26.0068,26.1118,24.8190,26.7652,26.6823,23.7246,27.9677,27.4224,24.3033,27.3170,25.6986,22.6973,27.0002,25.7706,21.5076,28.0593,24.7003,23.1873,28.5145,23.5109,22.4955,29.8305,22.9839,23.0711,27.3713,22.5023,22.4968,27.1623,21.8411,21.4813,26.7257,22.3070,23.6419,25.4591,21.6273,23.7738,25.3221,21.0051,25.1643,24.3634,22.6040,23.3897,24.5931,23.7772,23.0851,23.0949,22.1858,23.4677,21.8951,22.9570,23.1994,20.8110,22.0075,22.7043,21.4235,23.6549,24.4659,21.2446,22.9607,25.4880,21.0853,24.8554,24.4243,0.4889,0.0000
22.7547,26.1192,24.5928,23.9416,26.0736,25.4662,24.1389,24.7745,26.2346,25.1167,26.3873,24.5540,25.1617,26.1789,23.3378,26.2076,26.8242,25.1854,27.4833,27.1001,24.5429,28.6222,27.2796,25.5437,27.8439,26.1767,23.3933,28.1566,26.6219,22.2926,28.0159,24.8856,23.7033,28.4239,23.8053,22.8221,29.7426,23.3092,23.3937,27.4653,22.6252,22.7296,27.8559,21.4932,22.4468,26.1750,22.9070,22.9260,25.0830,21.9680,23.0636,25.2889,21.0827,24.2895,23.7173,22.6267,23.0663,23.6035,23.8504,23.0811,22.5719,21.9343,23.1297,21.2242,22.4193,23.3001,20.2921,21.2731,22.9410,21.0290,22.9616,24.7160,21.0523,22.2069,25.7006,20.8423,24.1856,24.8473,0.5378,0.0000
23.2119,25.2000,26.3100,24.3587,26.0946,26.5244,25.2795,25.4536,27.5598,25.0000,26.4609,25.1874,24.1804,26.9381,24.4148,26.3378,26.4136,25.0891,26.9461,26.9655,23.9086,28.1711,27.7505,24.3570,27.3000,25.7527,23.0627,26.8488,25.6193,21.9217,28.1040,24.8666,23.6725,28.6569,23.7133,22.9947,29.6660,23.1626,24.0049,27.6464,22.6601,22.5789,27.8222,21.8663,21.6498,26.4788,22.6981,23.2236,25.2032,22.1440,22.7985,25.1988,20.6613,23.1628,23.9701,22.8683,23.3082,23.9870,23.7207,24.1944,22.8279,22.5048,22.7164,21.5825,23.1759,23.0567,20.7212,23.3498,21.8176,20.9322,22.5473,24.2789,20.0496,21.6795,24.0713,21.3290,22.8024,25.4353,0.5867,0.0000
22.6219,26.2554,25.2185,23.9985,26.0586,25.6955,24.0851,24.6429,26.2509,25.0950,26.3952,24.6847,24.7424,26.5717,23.5217,26.3569,26.6530,25.0523,27.4414,27.1038,24.2023,28.5976,27.6617,25.0246,27.9099,26.1282,23.1258,28.2284,26.5665,22.0231,27.9276,24.8361,23.4315,28.2066,23.7207,22.5496,29.5793,23.2181,22.9877,27.2144,22.5670,22.6389,27.3150,21.7001,21.7675,26.3227,22.5799,23.6171,25.2176,21.6728,23.8675,25.3178,21.2788,25.3410,23.9177,22.2869,23.3780,23.8609,23.4626,23.0015,22.7856,21.5990,23.5329,21.4344,22.0973,23.4118,20.5260,20.8930,23.6187,21.1102,23.3681,24.1973,20.8259,23.2290,25.4105,21.1712,24.5236,23.7494,0.6355,0.0000
22.8141,26.1034,26.2854,24.2557,25.8702,26.0889,24.5496,24.3692,26.2057,24.9018,26.4695,24.8487,24.2191,26.8225,23.8934,26.2121,26.7424,24.8376,26.9758,26.9940,23.6294,28.1833,27.8719,23.9743,27.4311,25.7041,22.9755,27.0868,25.4684,21.8136,28.1250,24.8167,23.6932,28.6497,23.6123,23.0825,29.6422,23.1811,24.1582,27.6245,22.5455,22.7031,27.9300,21.4573,22.2285,26.3378,22.8008,22.9825,25.1827,21.9494,22.7788,25.2642,20.6668,23.5921,23.8507,22.6861,22.8807,23.8389,23.9105,22.8681,22.8146,21.9662,23.3049,21.4923,22.4583,23.6445,20.5047,21.2908,23.7288,21.3483,23.5344,24.7177,21.2542,23.0123,25.8489,21.3210,24.7658,24.5354,0.6844,0.0000
22.7911,25.7994,25.6373,24.0925,26.2047,26.1933,24.5749,25.0463,27.0554,25.0282,26.5849,25.0609,24.5452,26.9318,23.9785,26.3394,26.7192,25.2617,27.2403,27.0839,24.1889,28.4450,27.8305,24.7573,27.7815,25.9136,23.3638,27.7404,26.0778,22.1475,28.1890,24.7175,23.8050,28.5961,23.5953,22.9780,29.3949,22.6001,23.8038,27.4564,22.8428,22.3051,27.5999,22.3152,21.2024,26.3477,22.7147,23.0346,25.1231,22.0076,22.7250,25.2532,20.5407,23.1335,23.9081,22.7328,23.2811,23.9779,23.4515,24.2761,22.7246,22.3515,22.7951,21.4468,22.8882,23.2100,20.4671,22.7651,22.0426,20.9982,22.5375,24.6240,20.5432,21.4106,24.9443,21.2052,23.4068,25.4950,0.7333,0.0000
23.9818,25.0685,26.5395,24.2406,26.4365,26.0632,24.1961,27.5108,27.1388,25.3212,26.5732,25.0019,25.0593,26.4347,23.8080,26.5775,26.7441,25.4231,27.6764,27.1658,24.5815,28.9140,27.2730,25.4756,28.0402,26.2003,23.4524,28.4206,26.7231,22.4022,27.7744,24.9093,23.6660,28.2111,23.9060,22.7195,29.5733,23.3448,23.1288,27.2640,22.7598,22.3695,27.5629,22.1224,21.3615,26.1033,22.7320,23.0287,24.9941,21.8436,22.7852,25.1956,20.5233,23.5289,23.6393,22.3831,23.2204,23.6380,23.2649,24.0637,22.5244,21.9442,22.6193,21.2331,22.4860,22.9694,20.2744,22.1241,21.8329,20.6286,22.2254,24.3396,20.7936,21.1742,24.9904,19.9724,23.1971,24.7901,0.7822,0.0000
22.9848,25.8802,24.6678,23.9224,26.7445,25.3938,23.9116,26.5224,26.9031,25.2885,26.8162,24.7390,25.3672,27.2015,23.5757,26.3779,26.4486,25.4191,27.7119,26.8288,24.9980,28.6260,26.7047,26.2123,28.1811,25.9954,23.8169,28.7640,26.6204,22.9361,27.7379,24.7384,23.7290,28.1374,23.8401,22.6650,29.4371,23.1958,23.1496,27.1206,22.7843,22.2706,27.0118,22.4662,21.0822,26.3946,22.2849,23.2724,25.1843,21.4986,23.1767,25.3064,20.3438,24.1681,23.9563,22.3645,23.3697,24.0788,23.4938,23.8395,22.7362,21.9053,23.0824,21.5277,22.7087,23.1004,20.8379,22.5225,21.7470,20.6357,22.4436,24.3040,19.6070,21.7276,24.3058,20.9649,22.9892,25.3757,0.8311,0.0000
22.9886,25.9987,25.6263,24.3248,26.3048,26.1637,24.6330,25.1964,27.1544,25.3625,26.4664,25.0560,25.1041,26.0562,23.9294,26.5736,26.9180,25.4078,27.5895,27.2600,24.4379,28.7331,27.8056,25.2844,28.0587,26.2368,23.4130,28.4146,26.6575,22.3113,28.1501,24.9484,23.7660,28.4327,23.8465,22.8668,29.5278,22.9519,23.4664,27.2693,22.9444,22.4870,27.2386,22.4305,21.3694,26.2951,22.7707,23.3839,25.0462,22.1964,22.9357,25.0681,20.7071,23.2461,23.7554,22.8826,23.3533,23.7791,23.6558,24.3043,22.6018,22.4282,22.8415,21.2657,22.7979,23.2485,20.4480,22.7862,21.9675,20.5852,21.8319,24.2116,20.7381,20.6031,24.0331,19.8262,22.3879,25.0346,0.8800,0.0000
23.4092,27.8436,25.8501,24.5313,27.3427,26.6565,24.2575,25.9465,27.2192,25.9031,27.5707,26.0305,26.4405,28.6779,26.0416,26.5156,26.4961,25.5303,27.8506,26.4611,24.9578,28.8341,26.1543,26.0799,28.0225,25.7466,23.6236,28.4856,26.3095,22.6379,27.7788,24.4311,23.5940,28.1027,23.6167,22.4469,29.0953,22.5842,22.9656,26.9579,22.8734,21.7753,27.0426,22.4267,20.6362,25.8089,22.8861,22.4707,24.7091,21.9919,22.1606,24.8814,20.5697,22.6928,23.4018,22.5765,22.6600,23.3754,23.5593,23.3924,22.2707,21.9534,22.3139,21.0047,22.2527,22.9528,20.0045,21.4902,22.0913,21.0522,21.8814,24.4267,21.2768,20.7036,24.7680,20.7975,22.7243,25.3254,0.9289,0.0000
23.3967,27.5689,26.6845,24.5475,26.6486,26.6173,24.0820,25.2003,26.6006,25.5495,27.0734,25.5499,25.1813,27.8692,24.6946,26.7687,26.5394,25.6260,27.9027,26.7504,24.7424,29.1597,26.6952,25.6171,27.8717,25.7572,23.5991,27.5212,26.0681,22.4625,28.2129,24.4822,23.8135,28.4501,23.4019,22.8804,28.8772,22.1509,23.6450,27.2619,23.0740,21.9950,27.3127,23.0485,20.7667,26.1515,22.7789,22.6752,24.8656,22.3693,22.1430,24.8654,20.8680,21.8350,23.7787,22.6081,23.1677,24.0927,22.8147,24.3448,22.5127,22.8239,22.7992,21.3403,22.9382,23.6394,20.3212,23.8439,22.9659,20.7680,21.5868,24.0462,19.8370,21.1528,23.3406,21.1813,20.9574,25.0483,0.9778,0.0000
23.8174,27.3756,27.4047,25.0077,26.5751,27.0803,24.6269,25.1323,26.7505,25.9428,27.1617,26.0342,25.5294,27.9866,25.2175,27.1580,26.6162,25.9374,28.1205,26.8703,24.8776,29.5366,26.5645,25.3413,27.6965,26.1596,23.5915,27.2029,26.8471,22.6918,27.9243,24.8584,23.4485,27.7502,24.0788,22.2395,29.1135,23.4883,21.9040,26.6327,23.0453,22.2283,26.1650,22.6053,21.1909,26.2601,22.6374,23.4442,25.1169,21.7683,23.6110,25.2140,21.2362,25.0396,23.7626,22.3918,23.3111,23.5849,23.5557,23.6908,22.7955,21.7030,22.6975,21.4696,22.2323,22.4560,21.2384,22.3508,20.9513,20.3654,21.4778,23.1856,20.0084,20.3387,22.8256,19.7697,22.0126,24.1491,1.0267,0.0000
23.1486,26.6986,26.5773,24.3877,25.9803,26.2394,23.9245,24.5386,26.0520,25.1911,26.5945,25.1049,24.5850,27.1402,24.1832,26.5143,26.5077,25.2552,27.5028,27.0250,24.3306,28.7812,27.2913,25.1159,27.8519,26.0809,23.1856,28.0557,26.5441,22.0634,27.7921,24.7776,23.4385,28.2992,23.7597,22.5437,29.7594,23.4323,22.8472,27.4393,22.5057,22.5492,27.8113,21.3575,22.2976,26.1817,22.8056,22.8615,25.0275,21.9318,22.9342,25.3166,20.9486,24.0617,23.7341,22.7316,22.9334,23.7326,23.9135,22.5800,22.6385,21.9916,23.1252,21.3159,22.5543,23.2901,20.3117,21.8515,22.3695,20.9376,22.6742,24.7614,21.2972,21.7532,25.5263,20.2724,23.6800,25.0731,1.0755,0.0000
23.2449,25.6976,26.3515,24.6629,26.0833,26.4993,25.2602,25.0053,27.3944,25.4230,26.2958,25.2022,24.8845,26.0087,24.1405,26.6460,26.8334,25.2869,27.3539,27.3817,24.1449,28.6598,28.0023,24.6334,27.6619,26.2816,23.1340,27.3541,26.4464,21.9658,27.9765,25.0440,23.5434,28.2157,23.9208,22.6611,29.5370,23.2264,22.9812,27.1088,22.8737,22.7090,26.9219,22.2145,21.6934,26.2828,22.8307,23.7640,25.1436,21.9396,23.8179,25.3583,20.8299,24.8462,23.8431,22.6487,24.1603,23.7371,23.3682,25.1504,22.8419,22.3480,23.3307,21.4582,22.7613,23.4627,21.3207,24.2152,23.0174,20.5438,21.8540,22.6656,20.2704,22.1120,21.4788,20.0990,20.8469,23.2650,1.1244,0.0000
22.7463,26.0677,24.5299,23.9126,26.3412,25.3928,24.0012,25.3025,26.5088,25.1758,26.4372,24.5561,25.1474,26.1245,23.3695,26.2952,26.7270,25.2265,27.5041,27.1094,24.5395,28.5480,27.4259,25.6109,28.1076,26.1871,23.4832,28.6800,26.5942,22.4761,28.0616,24.8789,23.7408,28.4051,23.8198,22.8058,29.8088,23.3045,23.1091,27.3750,22.7129,22.6755,27.5547,21.7378,21.9344,26.1721,22.8472,23.2324,25.0630,21.9164,23.1493,25.1181,20.6675,24.0296,23.6845,22.5545,23.2441,23.6203,23.7865,23.2920,22.6031,21.7766,23.2238,21.2716,22.3258,23.3198,20.3793,21.2563,22.6958,20.9697,22.9035,24.6934,20.6168,22.1213,25.6013,20.9882,24.1437,24.8596,1.1733,0.0000
22.7859,25.7283,24.6317,23.8839,26.1235,25.5187,24.2295,25.1357,26.6295,25.0894,26.5970,24.7204,24.9432,26.9996,23.5698,26.3299,26.5164,25.2182,27.5019,26.9988,24.5189,28.5600,27.1342,25.6035,27.9826,26.1022,23.3899,28.0149,26.6153,22.2617,28.1098,24.8088,23.6699,28.2895,23.8049,22.6302,29.6480,23.1432,22.8764,27.1618,22.7892,22.5605,26.9791,22.2249,21.4900,26.4305,22.6045,23.6616,25.2703,21.7343,23.7347,25.2281,21.1190,25.1253,23.9776,22.4506,23.3826,23.9906,23.6784,23.2997,22.8035,21.8041,23.3148,21.5066,22.3725,23.0342,20.5125,21.4204,22.3716,20.9717,22.9041,24.3562,20.8169,22.1290,25.3167,20.7923,24.1312,24.4131,1.2222,0.0000
22.8857,26.0316,24.3912,23.6414,26.7638,25.4177,23.4410,25.9391,26.6857,25.0673,27.0241,24.9698,25.2296,27.9249,24.1504,26.0581,26.2736,25.4602,27.4501,26.2116,25.0562,28.3227,25.7503,26.2255,27.6178,25.4675,23.7451,26.8108,25.8013,22.8707,28.5623,24.5448,23.5450,28.5764,23.6959,22.3720,29.8756,22.8976,22.3737,27.3574,22.7905,22.2679,27.2769,22.1570,21.2052,26.5305,22.5102,23.2841,25.3083,21.7423,23.2604,25.2806,20.4974,24.1365,24.0950,22.6541,23.3765,24.2272,23.7566,23.9108,22.9071,22.2073,22.9421,21.6872,22.9712,23.0720,20.6955,22.5115,22.0130,21.0942,22.9939,24.4795,20.9176,21.8813,25.0240,20.8937,24.0705,25.0647,1.2711,0.0000
22.8782,25.5997,25.0589,24.0236,26.0864,25.8274,24.5841,24.9657,26.7018,25.0864,26.6385,24.8863,24.7470,27.0258,23.7682,26.3763,26.6357,25.2346,27.3885,27.2098,24.3782,28.4519,27.7672,25.3134,28.0779,26.2208,23.4478,28.8912,26.6124,22.6142,27.8824,24.9113,23.6019,28.0545,23.9015,22.5670,29.4575,23.3261,22.7225,27.0389,22.7659,22.5634,26.6695,22.3351,21.4729,26.4373,22.3797,23.6938,25.2365,21.5654,23.7478,25.1734,20.8839,25.1163,24.0391,22.4329,23.3949,24.0042,23.6209,23.6783,22.8842,21.8897,22.9888,21.6181,22.5814,22.9395,20.8527,21.9450,21.7799,20.8353,22.5764,24.2431,20.3071,21.5374,24.6894,20.8146,23.6555,24.8695,1.3200,0.0000
23.0732,25.2399,26.0179,24.2927,25.9740,26.3711,25.1630,24.9981,27.1729,25.0092,26.5272,25.1431,24.2723,26.6222,24.1653,26.3265,26.7419,25.0386,26.9246,27.0753,23.7651,28.1678,27.8918,24.1113,27.2384,25.8277,22.9485,27.0240,25.8020,21.7437,28.0379,24.9515,23.5542,28.5381,23.7759,22.8589,29.7805,23.3728,23.6618,27.5463,22.6410,22.7155,27.8968,21.6174,22.1326,26.3423,22.7553,23.2924,25.2673,21.7927,23.1968,25.3780,20.7588,24.3046,23.9565,22.5426,23.3938,23.8638,23.5672,24.0749,22.8564,22.0171,22.8561,21.5753,22.6960,22.8881,20.5419,21.8284,22.1765,21.0596,23.1980,24.2325,20.5272,22.4276,25.0675,21.1506,24.4275,24.4163,1.3689,0.0000
22.8848,26.0140,26.6732,24.2898,25.7436,26.3248,24.3556,24.2326,26.5274,24.7764,26.2311,24.9664,23.9844,26.6013,24.1076,26.0906,26.3544,24.7553,26.7632,26.8431,23.5628,27.6636,28.0540,23.7866,27.4999,25.7440,22.8193,27.4962,25.7704,21.5868,28.1105,24.7501,23.4725,28.6863,23.5857,22.8326,29.9841,23.2245,23.5376,27.6905,22.4385,22.7096,28.0326,21.3007,22.3885,26.4049,22.7043,22.9625,25.2580,21.8149,23.0117,25.3444,20.8653,24.2040,24.0110,22.6906,23.0540,24.1321,23.9014,22.9204,22.8087,22.1847,23.3481,21.5711,22.9301,23.4242,20.4274,22.0700,22.8924,21.2819,23.5157,24.8043,21.0293,22.7456,25.7532,21.2329,24.7593,24.8741,1.4178,0.0000
23.0203,25.6346,24.9498,24.1912,26.1863,25.6576,24.7346,25.0071,26.4637,25.1681,26.7011,24.6084,24.9309,26.8407,23.4159,26.3732,27.0668,25.0366,27.4842,27.4197,24.1781,28.5355,27.9972,25.1174,27.9955,26.2131,23.3985,28.7676,26.4519,22.4793,27.5320,24.9797,23.6459,28.0367,23.8288,22.9167,29.2397,23.1359,23.5403,26.9256,22.8332,22.6067,26.4745,22.6660,21.4759,26.4174,22.1963,23.6734,25.2308,21.3622,23.6567,25.0142,20.5190,24.9024,23.9755,22.2053,23.4351,23.9803,23.4318,23.5620,22.8260,21.5620,23.2280,21.5220,22.1568,23.0369,20.5274,21.0909,22.6037,21.0980,22.9814,24.2545,21.1654,22.4742,25.3953,20.6437,24.1278,24.0613,1.4666,0.0000
22.8476,25.7823,25.4295,24.1432,26.2272,25.9636,24.6020,25.3045,27.0825,25.2351,26.4655,24.9261,24.9794,26.1720,23.7569,26.4240,26.8383,25.3915,27.5680,27.1119,24.5594,28.8066,27.4591,25.3869,27.9105,26.0702,23.5043,27.8034,26.4062,22.3225,28.2229,24.8294,23.8812,28.5438,23.7900,22.9243,29.4253,22.7936,23.6762,27.3586,23.0527,22.3204,27.4001,22.4183,21.2703,26.2641,23.0710,23.0863,25.0689,22.2994,22.7949,25.3661,20.8624,23.1699,23.7877,22.7705,23.4787,23.7386,23.2718,24.5975,22.6597,22.6493,22.7650,21.3416,23.0288,23.2410,20.3900,23.0099,22.0552,20.7894,22.0602,24.2724,21.0230,20.8311,24.2220,20.1104,22.4943,25.2218,1.5155,0.0000
22.9679,25.7916,25.6789,24.2776,26.2424,26.1661,24.7453,25.1265,27.1017,25.2781,26.5690,25.0700,24.9290,26.8045,23.9193,26.5699,26.7839,25.3524,27.6830,27.1036,24.4865,28.8621,27.2738,25.4383,27.8380,26.2167,23.2491,27.7612,26.6993,22.1283,27.9746,24.9109,23.5158,28.1166,23.9230,22.4703,29.3463,23.0529,22.7419,26.8720,23.0436,22.3965,26.5419,22.5525,21.3209,26.2855,22.7582,23.5582,25.1924,21.8135,23.6886,25.3220,21.2539,25.0996,23.8705,22.5298,23.4704,23.6852,23.5204,24.1684,22.9273,21.9519,22.7254,21.5434,22.3620,22.6324,20.8700,21.2785,21.7958,20.9343,22.4608,24.0284,21.0368,21.4977,24.8205,20.3792,23.5493,24.2764,1.5644,0.0000
22.6466,26.1348,24.7865,23.8376,26.4652,25.5913,23.9608,25.3568,26.6248,25.0708,26.5844,24.6993,24.8457,26.7142,23.4980,26.2948,26.5960,25.2357,27.5153,26.8849,24.5147,28.6661,27.0048,25.5162,27.8744,25.9359,23.3708,28.0001,26.3276,22.2186,28.1415,24.6888,23.7829,28.5082,23.6508,22.8413,29.5460,22.7433,23.4928,27.3024,22.8658,22.3305,27.3533,22.4202,21.1922,26.2826,22.6921,23.1738,25.1328,21.8152,23.0514,25.2848,20.6582,24.0358,23.8518,22.6048,23.2208,23.8565,23.8128,23.4713,22.7031,21.9865,22.9412,21.3907,22.5013,23.2904,20.3792,21.4025,23.0002,21.2547,22.9611,24.7353,21.2449,22.1435,25.6802,20.8654,24.1184,25.0040,1.6133,0.0000
22.6940,25.6887,25.1008,23.9579,26.1434,25.7014,24.2035,25.2984,26.9432,25.1005,26.2317,24.7024,24.9671,25.9764,23.5111,26.2652,26.7339,25.1403,27.3598,27.1118,24.2785,28.4229,27.7489,25.1536,27.9545,26.0137,23.3948,28.3195,26.2718,22.2575,28.1240,24.7835,23.9056,28.5814,23.6693,23.1151,29.3005,22.6831,24.0245,27.4352,22.9880,22.3685,27.7181,22.2524,21.4269,26.2039,23.1490,22.8642,25.0931,22.2488,22.6561,25.4415,20.8209,23.0659,23.8302,22.7161,23.3675,23.7710,23.3082,24.4306,22.6897,22.2765,22.8183,21.4127,22.7951,23.2707,20.3551,22.1646,22.3726,21.0045,22.6708,24.7326,20.8019,21.5944,25.3290,20.8024,23.7305,25.3683,1.6622,0.0000
